z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H,H2,CH3,O,CH4,OH,H2O,CO,N2,HCO,CH2O,C2H6,CH2OH,CH3O,O2,CH3OH,HO2,H2O2,CO2,AR,HE
0.014141601562499998,4.891457239327358,0.0,1817.377228062434,0.17525742852488316,0.00017176321672560108,0.0018220376123233568,0.00015628365051483336,0.0009723565332097577,0.00014217001555790073,0.0032649974258577717,0.12348558997480008,0.0767755192039512,0.6649320563976835,0.00014745301254859858,0.002198830401370646,1.2994063076164339e-05,8.936054585876155e-05,7.523909198024165e-05,0.07056486786724112,0.004039839587658813,0.000809757956934805,1.694597548265424e-05,0.050321937474856346,4.195936730432587e-14,5.003568256099623e-15
0.014142089843749999,4.894552783070191,0.0,1818.441100678792,0.17514658754181797,0.00017291058275324225,0.00181869459189417,0.00015525064319681236,0.0009835391916108293,0.0001407833389632496,0.0032881447477414593,0.12360970679901914,0.0767676271519941,0.6649550998838677,0.0001456376785395957,0.0021604585388520117,1.2921510704826755e-05,8.84121923782031e-05,7.406579680544094e-05,0.07034735043034197,0.003951916828905867,0.0007955965036227212,1.6365463399130696e-05,0.050515518121475825,3.9522870875522683e-14,4.7590166751975635e-15
0.014142578125,4.897611025788629,0.0,1819.493369992007,0.17503721977477157,0.00017405639217446517,0.0018153375831993564,0.00015420356580103027,0.0009947574431063966,0.00013939910420285808,0.0033112851732420337,0.1237324365940948,0.07675805911938766,0.6649778300620491,0.00014382775297319922,0.002122582358652879,1.2848647443802026e-05,8.74610949000418e-05,7.290198054071355e-05,0.07013086373035933,0.003865604102016846,0.0007816034518109604,1.580656949304213e-05,0.050709135284555305,4.19336391706886e-14,5.0010641530972116e-15
0.014143066406249998,4.900632333153598,0.0,1820.5341535642758,0.1749293069155884,0.00017520056887754162,0.0018119671542475245,0.0001531428653521822,0.0010060099335531133,0.00013801755962976082,0.0033344172395095334,0.12385378974240056,0.07674683319323092,0.6650002490852878,0.00014202367064369075,0.002085200141053936,1.27754887516447e-05,8.650759964339575e-05,7.174780498045762e-05,0.06991540462779232,0.00378088053938998,0.0007677789903943055,1.5268553841425192e-05,0.05090278522284724,3.850262596629526e-14,4.656264328847054e-15
0.014143554687499999,4.903617072932089,0.0,1821.5635692109342,0.17482283072495014,0.000176343037533652,0.0018085838705094175,0.00015206899120485417,0.0010172953013408222,0.00013663894930881687,0.0033575394957694226,0.12397377669539059,0.07673396756219422,0.6650223592475684,0.00014022585601444382,0.0020483100353229046,1.2702049993346219e-05,8.555204952420388e-05,7.060342476249134e-05,0.06970096998930064,0.003697725316034467,0.0007541232441128996,1.4750698901513744e-05,0.05109646420642833,4.705969268021243e-14,5.513420469995113e-15
0.01414404296875,4.906565612861149,0.0,1822.5817349624972,0.1747177731056375,0.00017748372353765298,0.0018051882940211725,0.00015098239461135666,0.0010286121776061873,0.00013526351287209836,0.0033806505022798213,0.12409240791958474,0.0767194804779068,0.6650441627126638,0.00013843472306196956,0.002011910062685359,1.2628346372922521e-05,8.459478385923591e-05,6.946898732163395e-05,0.06948755666006604,0.003616117654279382,0.0007406362742233121,1.4252308927578514e-05,0.05129016849644971,3.894954349411033e-14,4.698174678125116e-15
0.014144531249999998,4.90947832237921,0.0,1823.5887690271486,0.17461411603811736,0.00017862255309044158,0.0018017809839243214,0.000149883528476144,0.0010399591873049216,0.00013389148555532958,0.003403748831961184,0.12420969393989736,0.07670339027674856,0.6650656617646,0.0001366506753628451,0.00197599812104602,1.2554393004434526e-05,8.363613827589449e-05,6.834463303640085e-05,0.06927516149109454,0.0035360368314556697,0.0007273180799374097,1.37727095468224e-05,0.05148389436495685,3.453448697943963e-14,4.2560707852867695e-15
0.014145019531249999,4.9123555718630065,0.0,1824.5847897536635,0.17451184160520758,0.00017975945318792389,0.0017983624960788102,0.0001487728469750694,0.0010513349497125474,0.00013252309810448632,0.003426833070253282,0.12432564532008697,0.07668571536271138,0.665086858720915,0.0001348741060015059,0.0019405719885069383,1.2480204857251135e-05,8.26764444615783e-05,6.723049522068322e-05,0.06906378133085112,0.0034574621853820406,0.0007141685993593471,1.3311247195128465e-05,0.05167763808879067,3.9770846508375885e-14,4.7824659922091195e-15
0.0141455078125,4.915197731842561,0.0,1825.5699155947457,0.17441093201738342,0.00018089435160918886,0.001794933382676962,0.00014765080519808408,0.0010627380789323395,0.00013115857670875124,0.0034499018149433767,0.1244402726425786,0.0766664741900051,0.6651077558425009,0.00013310539752586277,0.0019056293269258365,1.2405796742155149e-05,8.171602996160954e-05,6.612670016243027e-05,0.06885341301671105,0.0033803731198067373,0.0007011877104960098,1.2867288602647749e-05,0.05187139594311983,3.690154836335956e-14,4.494751986532283e-15
0.014145996093749998,4.918005173613872,0.0,1826.5442650708608,0.1743113695884028,0.0001820271769564878,0.001791494192375567,0.00014651785885886847,0.0010741671847208753,0.0001297981429980604,0.003472953676969121,0.12455358652360549,0.07664568526755614,0.6651283554320107,0.000131344921989755,0.0018711676860510725,1.233118334340266e-05,8.075521805069269e-05,6.503336722940014e-05,0.06864405338604151,0.003304749110752244,0.0006883752325393137,1.244022033493765e-05,0.05206516420962249,3.12766482467153e-14,3.9322959060652915e-15
0.014146484374999999,4.920778269240823,0.0,1827.5079567345463,0.1742131367327275,0.000183157858671321,0.0017880454702026375,0.000145374463965396,0.0010856208731623586,0.00012844201400237027,0.0034959872807647694,0.12466559761299184,0.07662336715404446,0.6651486598498503,0.00012959304094013957,0.001837184507325593,1.2256379202206737e-05,7.979432755193122e-05,6.395060892169072e-05,0.06843569927852118,0.0032305697122027104,0.000675730927020071,1.2029448283444804e-05,0.05225893917831017,3.5341139302774005e-14,4.342756782377781e-15
0.01414697265625,4.923517391001015,0.0,1828.4611091351817,0.17411621598268548,0.00018428632702904773,0.0017845877572644669,0.0001442210764740298,0.001097097747213656,0.00012709040209614287,0.0035190012641904047,0.12477631657985185,0.0765995384443511,0.6651686714547482,0.00012785010538941425,0.0018036771274473214,1.218139869096097e-05,7.88336726453863e-05,6.287853091286873e-05,0.06822834753065256,0.0031578145612772683,0.0006632544988942575,1.163439715070469e-05,0.05245271714341017,4.197136333262941e-14,5.0089211916449934e-15
0.014147460937499998,4.926222910851396,0.0,1829.4038407842972,0.1740205900047924,0.00018541251313412282,0.0017811215904672197,0.00014305815196286793,0.001108596407260063,0.00012574351496272436,0.003541994278463178,0.12488575409878086,0.07657421775643376,0.6651883925468397,0.00012611645582287812,0.001770642781951126,1.2106256015352705e-05,7.787356271264397e-05,6.181723212427243e-05,0.06802199497062372,0.003086463383339489,0.0006509455976851709,1.1254509972506645e-05,0.052646494399379316,3.4497172466724395e-14,4.259173774217372e-15
0.014147949218749999,4.928895201471675,0.0,1830.3362701213985,0.17392624156039407,0.0001865363489748389,0.0017776475028140348,0.00014188614536894773,0.0011201154520339492,0.0001244015556171948,0.0035649649892152088,0.1249939208759622,0.07654742374278674,0.6652078255230223,0.00012439242227941635,0.0017380786093568208,1.2030965247044594e-05,7.691430224065342e-05,6.0766804850332554e-05,0.0678166384349029,0.0030164959979906477,0.0006388038188802558,1.088924767964695e-05,0.05284026725370684,3.1911979472851806e-14,4.001595198126186e-15
0.0141484375,4.931534635462577,0.0,1831.2585154802919,0.1738331535315895,0.00018765776740629957,0.0017741660230313195,0.00014070551063904573,0.001131653479082719,0.0001230647223456705,0.0035879120761833473,0.1251008276286603,0.07651917507330659,0.6652269727837843,0.00012267832431996024,0.0017059816545272643,1.1955540277904758e-05,7.59561906269717e-05,5.972733478763245e-05,0.06761227475918075,0.00294789232364403,0.0006268287050096213,1.0538088577849895e-05,0.053034032020078045,3.558993039158436e-14,4.373147710365561e-15
0.014148925781249998,4.934141584997275,0.0,1832.1706950559844,0.17374130893103898,0.00018877670215083014,0.001770677675367054,0.00013951670042129183,0.0011432090853511088,0.00012173320868392192,0.0036108342332206813,0.12520648507613913,0.07648949042531585,0.6652458367007301,0.00012097447105714061,0.0016743488722132304,1.187999481920727e-05,7.499952204456683e-05,5.869890111861574e-05,0.06740890077562443,0.002880632382320433,0.0006150197468516531,1.0200527884967722e-05,0.05322778501628356,3.403461844559574e-14,4.2190972214397224e-15
0.014149414062499999,4.936716421824425,0.0,1833.0729268721348,0.17365069089943314,0.0001898930878115351,0.0017671829795198966,0.00013832016577989848,0.0011547808678448596,0.0001204072034165483,0.0036337301685521327,0.1253109039394566,0.07645838847910237,0.6652644196308993,0.00011928116121480192,0.0016431771307009117,1.1804342416759568e-05,7.404458533462712e-05,5.7681576618414135e-05,0.06720651331490925,0.0028146963045323436,0.0006033763847128742,9.87607729278155e-06,0.053421522565844926,2.740607373593001e-14,3.557237084760817e-15
0.01414990234375,4.939259518405974,0.0,1833.9653287490419,0.17356128266308612,0.00019100685992907968,0.0017636824509759956,0.00013711635594336615,0.001166367424554157,0.0001190868906031047,0.003656598605853249,0.12541409497011197,0.07642588793112474,0.6652827240839625,0.00011759868321397416,0.0016124632157795324,1.1728596461656533e-05,7.309166391589571e-05,5.667542777035236e-05,0.06700510922357215,0.0027500643346393193,0.0005918980098450836,9.564264529983171e-06,0.05361524101195989,4.232798879917426e-14,5.056746560642538e-15
0.014150390624999998,4.941771245334668,0.0,1834.8480182722362,0.17347306762242906,0.00019211795489225208,0.0017601766000124148,0.00013590571791483982,0.001177967354459921,0.00011777244947473457,0.003679438282535318,0.12551606888437236,0.07639200744971444,0.6653007523886802,0.00011592731509904086,0.001582203833351288,1.1652770112889747e-05,7.214103556386981e-05,5.568051475930557e-05,0.06680468533066483,0.002686716833853963,0.0005805839653300751,9.264632835448383e-06,0.053808936691155274,4.1119347679655586e-14,4.934143292064964e-15
0.014150878906249999,4.944251973418205,0.0,1835.7211127616563,0.17338602927634897,0.00019322631003248122,0.0017566659323838536,0.00013468869629799539,0.0011895792587043581,0.00011646405453189848,0.0037022479515284447,0.12561683641584742,0.0763567657030779,0.6653185069861373,0.0001142673247336472,0.0015523956137095142,1.1576876388374944e-05,7.119297242862439e-05,5.469689168430915e-05,0.06660523847788076,0.0026246342859312043,0.0005694335477163447,8.976740626118966e-06,0.054002605957409855,3.988520818128738e-14,4.810139752775423e-15
0.0141513671875,4.9467020727758255,0.0,1836.5847292413894,0.17330015125168405,0.0001943318635985129,0.0017531509489342816,0.00013346573297617873,0.0012012017409857947,0.00011516187549840018,0.0037250263807834753,0.12571640829242178,0.076320181341169,0.6653359903217206,0.00011261896979690002,0.0015230351146369857,1.1500928110135166e-05,7.024774087232845e-05,5.3724606595914316e-05,0.06640676550893386,0.0025637973008550865,0.0005584460081436782,8.700161009700293e-06,0.05419624517392166,4.187399697847493e-14,5.009448751917343e-15
0.014151855468749999,4.94912191229058,0.0,1837.438984410043,0.17321541732010498,0.00019543455474531105,0.0017496321453444375,0.0001322372668341375,0.001212833408048825,0.00011386607731509241,0.0037477723530356943,0.12581479522214634,0.076282272983187,0.665353204784415,0.0001109824978434528,0.0014941188246438274,1.142493790109904e-05,6.930560137190674e-05,5.276370159295813e-05,0.06620926326385149,0.0025041866186700044,0.0005476205535788418,8.434481363427058e-06,0.05438985070862502,3.805984089200361e-14,4.626460997518954e-15
0.014152343749999999,4.951511860680091,0.0,1838.2839946117256,0.1731318113583786,0.0001965343235870327,0.0017461100124569174,0.00013100373354428104,0.0012244728705750614,0.00011257682018934778,0.003770484666790825,0.12591200792021795,0.07624305923009755,0.6653701528629877,0.0001093581464329384,0.0014656431666806898,1.134891821407423e-05,6.83668084807951e-05,5.181421296833896e-05,0.06601272859489359,0.0024457831140257996,0.0005369563482682251,8.179302955732969e-06,0.054583418947412386,4.5267988208841296e-14,5.349350208609289e-15
0.01415283203125,4.95387228502073,0.0,1839.1198758076166,0.17304931739779347,0.0001976311111468345,0.0017425850356987231,0.00012976556525453253,0.0012361187434069781,0.00011129425954913424,0.0037931621353385994,0.12600805707136561,0.07620255863802777,0.6653868369605598,0.00010774614313600586,0.0014376045009524994,1.1272881280873357e-05,6.743161068574463e-05,5.087617125328896e-05,0.0658171583483015,0.0023885677991923645,0.0005264525148273673,7.934240487867109e-06,0.05477694627941658,4.5725152851469103e-14,5.392863704601908e-15
0.014153320312499999,4.95620355162209,0.0,1839.946743548189,0.17296791959136693,0.0001987248594015583,0.001739057695343091,0.00012852319038994764,0.0012477696463811647,0.00011001854610083,0.0038158035875736035,0.1261029533518418,0.07616078972793018,0.6654032595236737,0.00010614670568210265,0.0014099991284832274,1.1196839154121207e-05,6.650025039336372e-05,4.9949601378719296e-05,0.06562254937744187,0.002332521828218606,0.000516108135690349,7.698921746341815e-06,0.05497042910804227,4.238796565015896e-14,5.055968959277158e-15
0.01415380859375,4.958506025289644,0.0,1840.7647129460606,0.1728876022374499,0.00019981551126010765,0.0017355284662019053,0.00012727703338829936,0.0012594242047239694,0.00010874982582045233,0.0038384078675488334,0.1261967074105268,0.07611777097054495,0.6654194229552471,0.00010456004201758833,0.0013828232940877394,1.1120803684279505e-05,6.55729638383155e-05,4.903452275837627e-05,0.06542889853438415,0.0022776265000762504,0.0005059222543165073,7.472987191758769e-06,0.05516386384423477,3.2794449920996545e-14,4.093434031786387e-15
0.014154296875,4.96078007023274,0.0,1841.5738986494537,0.17280834974588924,0.00020090301060845956,0.0017319978179014366,0.0001260275145063208,0.0012710810498711572,0.0001074882400061043,0.0038609738353024997,0.1262893298918679,0.07607352079673593,0.6654353297478254,0.00010298635044326525,0.001356073189804292,1.1044786541177796e-05,6.464998106267409e-05,4.8130949432491646e-05,0.06523620268324594,0.002223863262484334,0.0004958938766146565,7.256089604538014e-06,0.05535724691796054,3.690862755062988e-14,4.508604982331062e-15
0.014154785156249999,4.963026048751593,0.0,1842.3744148163235,0.1727301466817603,0.00020198730226285745,0.00172846621437832,0.00012477504954472562,0.001282738819684024,0.00010623392525040903,0.003883500365927562,0.12638083140235362,0.07602805757381445,0.6654509823189396,0.00010142581964859876,0.0013297449575840506,1.0968799167605841e-05,6.373152580770543e-05,4.723889012585205e-05,0.06504445868409142,0.0021712137144860835,0.0004860219720670364,7.047893664321079e-06,0.05555057476497265,4.105754296631048e-14,4.925084434978994e-15
0.0141552734375,4.965244321911489,0.0,1843.1663750891291,0.17265297773975277,0.0002030683320048477,0.0017249341140798357,0.0001235200496708705,0.0012943961591966304,0.00010498701350064318,0.0039059863502031804,0.12647122252748344,0.07598139961245859,0.6654663831121914,9.98786288666832e-05,0.0013038346925647471,1.0892852814657434e-05,6.281781551826321e-05,4.6358348406688346e-05,0.06485366340306423,0.002119659609890459,0.00047630547514130987,6.8480756280464104e-06,0.05574384383563295,4.4412904756008393e-14,5.260882392587091e-15
